Generation,Article_ID,Left_Score,Center_Score,Right_Score
1,85,0.001015569,0.000628912,0.998355567
1,86,0.000361258,0.999235034,0.000403663
1,87,0.079969287,0.00062525,0.919405401
1,88,0.000430853,0.001107043,0.998462081
1,89,0.366404921,0.01844551,0.615149558
1,90,0.003320188,0.228783593,0.767896295
1,91,0.002462734,0.772281766,0.225255474
1,92,0.00065008,0.003116833,0.996233046
1,93,0.99952507,0.00025986,0.000215078
1,94,0.999450862,0.000171083,0.000378024
1,95,0.005562154,0.000284055,0.994153798
1,96,0.81299156,0.175483987,0.011524374
1,97,0.99185127,0.000795337,0.007353347
1,98,0.412282318,0.001608139,0.586109579
1,99,0.000652933,0.999225974,0.000121138
1,100,0.008106544,0.987282217,0.004611325
1,101,0.009135929,0.000420708,0.990443408
1,102,0.000344417,0.000609192,0.999046385
1,103,0.000366358,0.002821439,0.996812165
1,104,0.000767776,0.000326231,0.998905897
1,105,0.000408292,0.999448121,0.000143545
1,106,0.000254276,0.999404669,0.000341043
1,107,0.000246013,0.999456346,0.000297604
1,108,0.000400431,0.000410225,0.999189317
1,109,0.004385488,0.922985256,0.072629213
1,110,0.201480985,0.796036422,0.002482577
1,111,0.002300667,0.057306528,0.940392733
1,112,0.000435704,0.000330493,0.999233842
1,113,0.000668792,0.973236203,0.026095016
1,114,0.001984229,0.001235063,0.996780634
1,115,0.999516368,0.000268618,0.000215122
1,116,0.00080789,0.000250535,0.9989416
1,117,0.000761237,0.00166752,0.99757129
1,118,0.001104408,0.003063737,0.995831907
1,119,0.000417749,0.999448478,0.000133803
1,120,0.000383774,0.001612588,0.998003662
1,121,0.000568195,0.999310017,0.000121838
1,122,0.368701994,0.630468249,0.000829755
1,123,0.000996025,0.001528811,0.997475207
1,124,0.000417347,0.000444301,0.999138355
1,125,0.000445224,0.000656328,0.998898387
1,126,0.000343531,0.999473035,0.000183427
1,127,0.000419586,0.000416141,0.999164224
1,128,0.999348581,0.000444179,0.000207306
1,129,0.00047114,0.000328599,0.999200284
1,130,0.001237346,0.190400943,0.808361769
1,131,0.000793449,0.963620543,0.035585932
1,132,0.00984924,0.036908444,0.953242362
1,133,0.001130722,0.998580933,0.000288324
1,134,0.00066804,0.999215961,0.000115982
1,135,0.000801208,0.020517547,0.978681266
1,136,0.991081595,0.008629747,0.000288683
1,137,0.001617059,0.99587667,0.002506236
1,138,0.002296124,0.603433251,0.394270599
1,139,0.000490287,0.998888433,0.000621278
1,140,0.999531507,0.000266044,0.000202434
1,141,0.000435301,0.001653026,0.997911632
1,142,0.000407465,0.001088315,0.998504281
1,143,0.999182761,0.000297459,0.000519776
1,144,0.000748789,0.999130189,0.000120991
1,145,0.000365699,0.000455817,0.999178469
1,146,0.000493296,0.000553259,0.998953462
1,147,0.002105708,0.592399061,0.405495226
1,148,0.001560727,0.010807348,0.987631977
1,149,0.000360138,0.999370515,0.000269427
1,150,0.996618509,0.002395202,0.000986162
1,151,0.000532878,0.000515402,0.998951674
1,152,0.000436282,0.000938435,0.998625278
1,153,0.001286675,0.919384718,0.079328626
1,154,0.992796481,0.000249822,0.006953634
1,155,0.000377299,0.999319315,0.000303385
1,156,0.999406576,0.0002804,0.000312972
1,157,0.004969141,0.994859338,0.000171506
1,158,0.000411278,0.998986304,0.000602404
1,159,0.000592987,0.999275863,0.000131205
1,160,0.000959114,0.000287721,0.998753071
1,161,0.000441709,0.999304414,0.000253811
1,162,0.000858342,0.998993576,0.000148038
1,163,0.001210959,0.087495141,0.911293924
1,164,0.000651019,0.000242326,0.999106586
1,165,0.00028731,0.999370515,0.000342146
1,166,0.00040772,0.000554073,0.999038339
1,167,0.002866627,0.995195448,0.001937856
1,168,0.000551001,0.002868242,0.99658078
1,169,0.000504472,0.999376714,0.000118816
1,170,0.024388913,0.000512236,0.975098789
1,171,0.020091524,0.007706644,0.972201765
1,172,0.000850881,0.000367629,0.998781502
1,173,0.000695204,0.998274684,0.001030113
1,174,0.999516249,0.000255212,0.00022854
1,175,0.017470978,0.002866795,0.97966218
1,176,0.004223568,0.994291782,0.001484636
1,177,0.000859415,0.999008477,0.000132154
1,178,0.999548495,0.000233761,0.000217711
1,179,0.999499321,0.000252236,0.000248435
1,180,0.00208068,0.000355268,0.997564077
1,181,0.000344908,0.000677284,0.9989779
1,182,0.87477082,0.100227736,0.025001435
1,183,0.0006367,0.019582821,0.979780495
1,184,0.000300662,0.999259174,0.000440117
1,185,0.000300284,0.996300936,0.003398776
1,186,0.004666029,0.942559302,0.052774698
1,187,0.996886075,0.000203101,0.002910867
1,188,0.000479764,0.000369717,0.999150515
1,189,0.000290121,0.00124779,0.9984622
1,190,0.003447805,0.000271837,0.996280372
1,191,0.008896806,0.059956551,0.931146681
1,192,0.998674154,0.001104303,0.00022155
1,193,0.000463406,0.999413133,0.000123492
1,194,0.000532307,0.994216681,0.005251026
1,195,0.000480466,0.999385118,0.000134412
1,196,0.988128245,0.001143535,0.010728245
1,197,0.002884509,0.000241955,0.996873558
1,198,0.000388223,0.002798183,0.996813595
1,199,0.575730562,0.027750792,0.396518707
1,200,0.000727079,0.000277589,0.998995364
1,201,0.000347382,0.000852115,0.998800397
1,202,0.003075219,0.45350346,0.543421328
1,203,0.000550287,0.000384998,0.999064744
1,204,0.195818543,0.000806112,0.803375363
1,205,0.317615032,0.376336932,0.306048006
1,206,0.000320321,0.998834431,0.000845306
1,207,0.000440872,0.000681296,0.998877823
1,208,0.000919422,0.002405098,0.996675491
1,209,0.990102172,0.008928727,0.000969082
1,210,0.000363348,0.001578749,0.998057902
1,211,0.015288928,0.000227774,0.984483302
1,212,0.00083279,0.998343468,0.000823785
1,213,0.001214446,0.000249182,0.998536468
1,214,0.001062778,0.000774115,0.998163044
1,215,0.00050481,0.000255541,0.999239683
1,216,0.000584255,0.998642862,0.000772895
1,217,0.000568806,0.017765956,0.981665194
1,218,0.999543488,0.000248299,0.000208159
1,219,0.000537689,0.001380095,0.99808228
1,220,0.000455246,0.000282026,0.999262631
1,221,0.000497521,0.001363298,0.998139262
1,222,0.000722432,0.02928723,0.969990313
1,223,0.998325527,0.000284354,0.001390204
1,224,0.000428522,0.000370494,0.999201
1,225,0.000425409,0.992517591,0.007057031
1,226,0.002019367,0.00043819,0.9975425
1,227,0.000821744,0.998142123,0.001036133
1,228,0.000831654,0.996523321,0.002644943
1,229,0.001275146,0.001382467,0.997342408
1,230,0.000374874,0.000485542,0.999139547
1,231,0.001113387,0.012095679,0.986790895
1,232,0.001189226,0.000218527,0.998592198
1,233,0.000879806,0.988312781,0.010807458
1,234,0.996514618,0.000421284,0.003064124
1,235,0.999520659,0.000218802,0.000260547
1,236,0.000311296,0.99935919,0.00032953
1,237,0.911662102,0.027794631,0.060543176
1,238,0.001738932,0.036491077,0.961769998
1,239,0.999544322,0.000255769,0.000199833
1,240,0.000520307,0.999367774,0.000111967
1,241,0.002149984,0.000549326,0.997300684
1,242,0.001500202,0.990007639,0.008492104
1,243,0.000314979,0.001159265,0.998525798
1,244,0.001709935,0.907846034,0.090444088
1,245,0.000523275,0.999298692,0.000177969
1,246,0.000538445,0.999332011,0.000129552
1,247,0.123130649,0.006600339,0.87026906
1,248,0.000441669,0.000472229,0.999086142
1,249,0.001174016,0.238766447,0.760059595
1,250,0.004172853,0.001302817,0.99452436
1,251,0.000904433,0.000311245,0.998784363
1,252,0.135120004,0.00072755,0.864152372
1,253,0.000450473,0.999429882,0.000119565
1,254,0.000545917,0.000286661,0.999167442
1,255,0.000766001,0.999121606,0.000112386
1,256,0.00295075,0.970714271,0.026334997
1,257,0.000298903,0.9987185,0.000982581
1,258,0.000473039,0.000589125,0.998937905
1,259,0.987626851,0.011749159,0.000623977
1,260,0.000544504,0.999338686,0.000116798
1,261,0.217499554,0.773504674,0.00899579
1,262,0.000431908,0.000297285,0.999270737
1,263,0.003158734,0.001608984,0.995232284
1,264,0.000573644,0.999287069,0.00013929
1,265,0.999412417,0.000268466,0.000319136
1,266,0.001791874,0.99810791,0.000100229
1,267,0.000789926,0.018024778,0.981185377
1,268,0.999521136,0.000257552,0.000221293
1,269,0.000521284,0.999363601,0.000115097
1,270,0.000347776,0.000420774,0.999231458
1,271,0.001687151,0.000836629,0.997476161
1,272,0.000401103,0.002621792,0.996977091
1,273,0.008168934,0.891833186,0.0999979
1,274,0.00063508,0.008966743,0.990398169
1,275,0.007534457,0.612259686,0.380205899
1,276,0.000594015,0.000711001,0.998695076
1,277,0.979675531,0.001213122,0.019111268
1,278,0.00051877,0.004265605,0.995215535
1,279,0.001030973,0.996649563,0.002319503
1,280,0.008716,0.000946911,0.990337014
1,281,0.000368863,0.000440202,0.999190867
1,282,0.126521975,0.58499521,0.288482845
1,283,0.000531067,0.999331117,0.000137805
1,284,0.001125,0.006647248,0.992227733
1,285,0.000671626,0.005319415,0.994009018
1,286,0.000353419,0.000306904,0.99933964
1,287,0.99734503,0.002302704,0.000352277
1,288,0.001642174,0.000896148,0.997461557
1,289,0.000522488,0.000314156,0.99916327
1,290,0.047791205,0.040401865,0.911807001
1,291,0.000357455,0.99945122,0.00019134
1,292,0.034022603,0.271866947,0.694110453
1,293,0.003501603,0.00024022,0.99625814
1,294,0.107485726,0.591127455,0.301386863
1,295,0.000681653,0.028459767,0.970858514
1,296,0.001221974,0.998143554,0.000634435
1,297,0.000543128,0.000381546,0.999075294
1,298,0.000670678,0.00379474,0.995534658
1,299,0.000402726,0.000447098,0.999150157
1,300,0.000973354,0.000313478,0.998713136
1,301,0.000342937,0.000816844,0.998840272
1,302,0.000379633,0.000521818,0.999098659
1,303,0.001750979,0.000915218,0.997333765
1,304,0.000447484,0.001626977,0.99792552
1,305,0.001181188,0.003025347,0.995793462
1,306,0.000813091,0.943573177,0.055613704
1,307,0.000337901,0.999279916,0.000382152
1,308,0.000484477,0.000346929,0.999168634
1,309,0.414129317,0.581618488,0.004252163
1,310,0.821525216,0.044785511,0.133689195
1,311,0.000537509,0.003633102,0.995829403
1,312,0.000512241,0.999376833,0.00011093
1,313,0.000502122,0.000433499,0.999064386
1,314,0.999453723,0.000201154,0.000345117
1,315,0.995847166,0.003915755,0.000237086
1,316,0.008583026,0.001501731,0.989915252
1,317,0.000547265,0.000508076,0.998944581
1,318,0.004187495,0.782386303,0.213426262
1,319,0.999060452,0.000265657,0.000673874
1,320,0.032599252,0.00042339,0.966977358
1,321,0.002357666,0.782392681,0.215249628
1,322,0.000563811,0.998175383,0.001260785
1,323,0.999548852,0.000241727,0.000209352
1,324,0.000456346,0.000342873,0.999200761
1,325,0.180188552,0.642169297,0.177642137
1,326,0.000895054,0.012838961,0.986265957
1,327,0.000483182,0.999403954,0.000112827
1,328,0.001432209,0.155354843,0.843212962
1,329,0.002112762,0.070723608,0.927163661
1,330,0.000532801,0.000601607,0.998865604
1,331,0.004638392,0.025822496,0.969539165
1,332,0.008855116,0.346600085,0.64454484
1,333,0.001162509,0.026172785,0.972664773
1,334,0.000617822,0.999265492,0.000116698
1,335,0.000563796,0.000431836,0.999004424
1,336,0.002092344,0.00628654,0.991621137
1,337,0.00147479,0.000571659,0.997953534
1,338,0.000968719,0.000238193,0.998793006
1,339,0.000787308,0.999032021,0.000180639
1,340,0.000444624,0.992187977,0.007367361
1,341,0.001383545,0.000431297,0.998185098
1,342,0.011113793,0.000238373,0.988647759
1,343,0.000433429,0.000305179,0.99926132
1,344,0.001197667,0.00045844,0.998343945
1,345,0.00069137,0.000499293,0.998809338
1,346,0.000445187,0.000432654,0.999122083
1,347,0.999532819,0.000229936,0.000237225
1,348,0.000437976,0.001082028,0.998479903
1,349,0.967955589,0.000497943,0.03154647
1,350,0.173699409,0.001714252,0.824586391
1,351,0.000645123,0.999241471,0.00011344
1,352,0.002455657,0.188844606,0.808699787
1,353,0.065531351,0.912493169,0.021975527
1,354,0.001973848,0.259462386,0.738563776
1,355,0.000590678,0.999201,0.000208349
1,356,0.001375503,0.996881723,0.001742853
1,357,0.000998038,0.998835027,0.000166968
1,358,0.000756777,0.001352362,0.99789089
1,359,0.999542594,0.00025017,0.000207266
1,360,0.000387062,0.999492049,0.000120889
1,361,0.000891887,0.046915129,0.952193022
1,362,0.000449356,0.999088764,0.000461866
1,363,0.000700759,0.000567349,0.998731911
1,364,0.001255056,0.078547291,0.920197725
1,365,0.009495723,0.00309389,0.987410367
1,366,0.000567686,0.999325514,0.000106863
1,367,0.000392312,0.000664477,0.998943269
1,368,0.000473133,0.999401093,0.000125802
1,369,0.999540091,0.000248931,0.000210997
1,370,0.000646068,0.999229789,0.000124129
1,371,0.000578839,0.000347158,0.999073982
1,372,0.000791914,0.999098301,0.000109777
1,373,0.999435008,0.000286715,0.000278243
1,374,0.00069537,0.001274334,0.998030245
1,375,0.00157866,0.003944563,0.994476855
1,376,0.000542184,0.999331117,0.000126754
1,377,0.00034417,0.999047101,0.000608674
1,378,0.000961701,0.000637995,0.99840039
1,379,0.000504242,0.000529099,0.998966694
1,380,0.0004603,0.999127328,0.000412357
1,381,0.997044265,0.000200755,0.002754943
1,382,0.999471009,0.000235876,0.00029307
1,383,0.000655513,0.000467912,0.998876512
1,384,0.998609006,0.000179574,0.001211526
1,385,0.129514351,0.000432568,0.870052993
1,386,0.001753231,0.010183978,0.988062859
1,387,0.000330281,0.000461932,0.999207795
1,388,0.000541137,0.000396485,0.999062359
1,389,0.000819674,0.013469851,0.985710442
1,390,0.000781059,0.99909699,0.000121951
1,391,0.998677552,0.001010588,0.000311825
1,392,0.000558466,0.999172747,0.000268749
1,393,0.000604789,0.000732123,0.998663068
1,394,0.000493659,0.002065111,0.997441173
1,395,0.001769774,0.000577073,0.997653186
1,396,0.999564588,0.000214663,0.000220724
1,397,0.901221931,0.000372212,0.098405823
1,398,0.00130056,0.003665884,0.995033622
1,399,0.126800105,0.000685379,0.872514546
1,400,0.000338237,0.000449212,0.999212503
1,401,0.004693598,0.99517256,0.000133878
1,402,0.000363677,0.000495462,0.999140859
1,403,0.000642933,0.000333661,0.999023318
1,404,0.00111076,0.997893631,0.000995604
1,405,0.000702708,0.002363834,0.99693346
1,406,0.001493119,0.155369774,0.843137205
1,407,0.000487357,0.947198868,0.052313805
1,408,0.000331185,0.999296308,0.000372544
1,409,0.002946772,0.41610688,0.580946386
1,410,0.0255509,0.97286576,0.00158331
1,411,0.001313479,0.998423934,0.000262652
1,412,0.99816978,0.001642583,0.000187614
1,413,0.001393741,0.163555622,0.835050642
1,414,0.000805976,0.996403456,0.002790605
1,415,0.000428517,0.99944514,0.000126295
1,416,0.000375681,0.001043177,0.998581171
1,417,0.86013335,0.13912876,0.000737851
1,418,0.999507427,0.000217662,0.000274933
1,419,0.001375117,0.009655177,0.988969684
1,420,0.999330759,0.000162223,0.000507007
1,421,0.00507134,0.040879145,0.954049587
1,422,0.999535203,0.000259236,0.000205489
1,423,0.000307436,0.999223471,0.000469074
1,424,0.000511283,0.000453251,0.999035478
1,425,0.002070222,0.99757129,0.000358507
1,426,0.000520786,0.999363601,0.000115679
1,427,0.919234931,0.042409722,0.038355324
1,428,0.009388023,0.000632096,0.989979863
1,429,0.002049633,0.000561965,0.997388422
1,430,0.001510587,0.965558589,0.032930769
1,431,0.000601323,0.999270976,0.00012776
1,432,0.982030332,0.017715311,0.000254421
1,433,0.00082762,0.006942357,0.992229998
1,434,0.999545276,0.00025379,0.000200855
1,435,0.000815756,0.974962413,0.024221778
1,436,0.000614568,0.000319499,0.999065936
1,437,0.003810454,0.268742114,0.72744751
1,438,0.004445516,0.017451899,0.978102505
1,439,0.00047691,0.999406099,0.000116992
1,440,0.000451961,0.999426961,0.000121125
1,441,0.00033529,0.996854365,0.002810341
1,442,0.00167731,0.004131989,0.994190693
1,443,0.000447589,0.000352494,0.999199927
1,444,0.001164165,0.057708394,0.94112736
1,445,0.001351449,0.995148718,0.003499789
1,446,0.09284661,0.000516247,0.906637073
1,447,0.000426031,0.000385031,0.99918896
1,448,0.994771183,0.000288128,0.004940668
1,449,0.000808344,0.00128455,0.997907162
1,450,0.000305216,0.999546111,0.000148608
1,451,0.000855821,0.000828722,0.998315454
1,452,0.965391457,0.00053229,0.034076314
1,453,0.974562466,0.010498699,0.014938852
1,454,0.001334308,0.99739325,0.001272394
1,455,0.000512241,0.999376833,0.00011093
1,456,0.000477166,0.000743993,0.99877876
1,457,0.999530315,0.000215826,0.000253965
1,458,0.094583929,0.267355442,0.638060689
1,459,0.000720581,0.999107301,0.000172126
1,460,0.000540417,0.999315619,0.000143938
1,461,0.999333441,0.000145243,0.000521317
1,462,0.000434463,0.000330825,0.999234796
1,463,0.001966879,0.385967106,0.612065971
1,464,0.000337925,0.000421233,0.999240875
1,465,0.000716027,0.999127567,0.000156425
1,466,0.050649293,0.000370283,0.948980391
1,467,0.000517414,0.999370873,0.000111775
1,468,0.951905787,0.00041174,0.047682468
1,469,0.000566465,0.999275863,0.000157739
1,470,0.00741204,0.000219852,0.992368162
1,471,0.002417509,0.472798705,0.52478379
1,472,0.77663058,0.00161516,0.221754268
1,473,0.004770549,0.988124073,0.007105352
1,474,0.994737446,0.000372582,0.004889913
1,475,0.000847756,0.021933127,0.977219105
1,476,0.000558254,0.999332011,0.000109706
1,477,0.519796491,0.001191078,0.47901243
1,478,0.021722987,0.00042087,0.977856219
1,479,0.000778157,0.990907788,0.008314027
1,480,0.114991799,0.025411332,0.859596968
1,481,0.00108903,0.933615983,0.065295011
1,482,0.000402843,0.999445498,0.000151609
1,483,0.004381469,0.656864762,0.338753819
1,484,0.000840162,0.050966181,0.94819361
1,485,0.00169165,0.000269505,0.998038948
1,486,0.005507339,0.001054354,0.993438303
1,487,0.999358118,0.000257567,0.000384364
1,488,0.998716474,0.000156097,0.001127478
1,489,0.057480544,0.064330682,0.878188729
1,490,0.000342181,0.000381682,0.999276102
1,491,0.993179917,0.000244383,0.006575755
1,492,0.000781008,0.024171252,0.975047767
1,493,0.999493599,0.000226509,0.000279841
1,494,0.001990533,0.866936028,0.131073475
1,495,0.000643947,0.000315426,0.999040544
1,496,0.000636294,0.000630245,0.998733461
1,497,0.000529699,0.000245376,0.999224901
1,498,0.000354552,0.999502063,0.000143325
1,499,0.000509287,0.999376357,0.000114326
1,500,0.002178873,0.173481211,0.824339867
1,501,0.000320953,0.999268711,0.000410328
1,502,0.515249789,0.483235598,0.001514643
1,503,0.000335492,0.999439061,0.000225469
1,504,0.001417964,0.611229956,0.387352109
1,505,0.000349843,0.000470285,0.9991799
1,506,0.115878962,0.17504935,0.709071636
1,507,0.000440727,0.998367965,0.001191288
1,508,0.000899434,0.000487247,0.998613358
1,509,0.00031597,0.999451935,0.000232067
1,510,0.000424107,0.999042451,0.000533404
1,511,0.036897685,0.002483342,0.960618973
1,512,0.004591856,0.000407697,0.995000422
1,513,0.000546628,0.00024088,0.999212503
1,514,0.000790307,0.009472359,0.989737332
1,515,0.000373518,0.999436677,0.000189817
1,516,0.000551966,0.999296188,0.000151824
1,517,0.997524679,0.000478463,0.00199683
1,518,0.002516141,0.000216815,0.997267008
1,519,0.00040226,0.001382366,0.998215437
1,520,0.999530077,0.000222932,0.00024702
1,521,0.00051188,0.998617172,0.000870908
1,522,0.999531388,0.000249644,0.000218973
1,523,0.001006837,0.998654842,0.000338288
1,524,0.000532705,0.000496729,0.998970628
1,525,0.001773864,0.003837094,0.994388998
1,526,0.230106577,0.001168965,0.768724442
1,527,0.255316734,0.002449013,0.74223423
1,528,0.000448286,0.000255511,0.999296188
1,529,0.000527854,0.999343097,0.000129043
1,530,0.000506972,0.999373972,0.000119036
1,531,0.000392226,0.000518436,0.99908936
1,532,0.002152589,0.997555315,0.000292084
1,533,0.000540851,0.999345958,0.000113193
1,534,0.025316818,0.972208738,0.002474462
1,535,0.000411726,0.995087564,0.00450075
1,536,0.000313694,0.999021173,0.000665103
1,537,0.00065328,0.004392516,0.994954169
1,538,0.000338074,0.999210238,0.000451701
1,539,0.999012351,0.000546725,0.000440872
1,540,0.002228088,0.927571952,0.070199989
1,541,0.000563796,0.000431836,0.999004424
1,542,0.999539256,0.000252629,0.00020812
1,543,0.005117574,0.438021898,0.556860507
1,544,0.002235627,0.997642219,0.000122117
1,545,0.001480544,0.983988225,0.01453118
1,546,0.000650834,0.992658675,0.00669051
1,547,0.000377856,0.000643025,0.998979092
1,548,0.000687803,0.99919039,0.000121813
1,549,0.000544112,0.999339521,0.000116324
1,550,0.999533892,0.000246485,0.000219544
1,551,0.005475908,0.000301125,0.994222939
1,552,0.000523524,0.999356806,0.000119638
1,553,0.03691186,0.000478016,0.962610126
1,554,0.000296764,0.999534488,0.000168751
1,555,0.00047994,0.00047859,0.999041378
1,556,0.004268316,0.035331998,0.960399687
1,557,0.000553216,0.999247968,0.000198742
1,558,0.000483952,0.999300003,0.000216046
1,559,0.990969002,0.008682094,0.000348963
1,560,0.000406166,0.000506931,0.999086976
1,561,0.009392985,0.000347219,0.990259826
1,562,0.000481301,0.999406338,0.000112317
1,563,0.993990958,0.000502483,0.005506532
1,564,0.000554595,0.999298573,0.000146777
1,565,0.005283741,0.162008256,0.832708001
1,566,0.000553769,0.002309787,0.997136354
1,567,0.000469417,0.000351605,0.999178946
1,568,0.000399912,0.001868656,0.997731507
1,569,0.000997018,0.018825825,0.980177164
1,570,0.004219382,0.690889537,0.304891109
1,571,0.000911114,0.000492479,0.99859637
1,572,0.001917274,0.997885764,0.000197009
1,573,0.997464895,0.000948312,0.001586788
1,574,0.970787883,0.023747856,0.005464281
1,575,0.000610645,0.000663645,0.998725712
1,576,0.961858809,0.015936691,0.02220455
1,577,0.001186121,0.998444021,0.00036993
1,578,0.001830305,0.997784793,0.000384939
1,579,0.886230528,0.00072225,0.113047309
1,580,0.000807277,0.000831125,0.998361647
1,581,0.188745528,0.147636935,0.663617551
1,582,0.000500899,0.999382257,0.000116813
1,583,0.045902058,0.000512857,0.953584969
1,584,0.001400884,0.998467982,0.0001311
1,585,0.000881338,0.998958468,0.000160123
1,586,0.084200203,0.91235429,0.003445454
1,587,0.003606736,0.209768131,0.786625087
1,588,0.039812393,0.000558275,0.959629416
1,589,0.004342492,0.163119763,0.83253777
1,590,0.001216071,0.06661807,0.93216598
1,591,0.001566852,0.160222456,0.838210702
1,592,0.000486677,0.999393106,0.000120178
1,593,0.99933213,0.000430989,0.000236799
1,594,0.111506395,0.000728129,0.887765467
1,595,0.000378643,0.000360138,0.9992612
1,596,0.999288261,0.000522015,0.000189768
1,597,0.000371607,0.003268769,0.996359527
1,598,0.003649272,0.000228746,0.996122062
1,599,0.002311323,0.038197976,0.959490776
1,600,0.999545515,0.00024503,0.000209495
1,601,0.003580946,0.995631814,0.000787305
1,602,0.001957154,0.889058113,0.108984724
1,603,0.005415058,0.434956402,0.559628546
1,604,0.00226853,0.000338221,0.997393131
1,605,0.000396167,0.000637804,0.998965979
1,606,0.000363224,0.000473203,0.999163628
1,607,0.000279113,0.999389887,0.000330971
1,608,0.00056802,0.000490564,0.998941362
1,609,0.000787466,0.008297471,0.99091512
1,610,0.000500008,0.99937731,0.000122677
1,611,0.001443358,0.000166532,0.998390198
1,612,0.000532839,0.005295645,0.994171441
1,613,0.001339099,0.008668465,0.98999244
1,614,0.001299176,0.959875345,0.038825452
1,615,0.001412018,0.993004858,0.005583128
1,616,0.000420339,0.000511243,0.999068439
1,617,0.00031037,0.999441087,0.000248475
1,618,0.000498989,0.999394059,0.000106917
1,619,0.000401123,0.000451889,0.999146938
1,620,0.000436129,0.000561144,0.999002755
1,621,0.000571447,0.999008715,0.000419903
1,622,0.000455428,0.999406338,0.00013823
1,623,0.001053641,0.000313887,0.998632371
1,624,0.000701698,0.000831081,0.998467267
1,625,0.002686907,0.997041285,0.000271802
1,626,0.000463839,0.000648237,0.998887956
1,627,0.000762483,0.999099135,0.000138443
1,628,0.000882337,0.983646929,0.015470739
1,629,0.52943927,0.46946311,0.001097618
1,630,0.003489268,0.799485028,0.197025701
1,631,0.000579108,0.001078374,0.998342514
1,632,0.000852943,0.009931305,0.989215732
1,633,0.000864846,0.998914719,0.000220433
1,634,0.018973993,0.013682291,0.967343688
