Generation,Article_ID,Left_Score,Center_Score,Right_Score
0,107,0.000814844,0.036447372,0.962737799
0,108,0.000375179,0.999456465,0.000168357
0,109,0.000468788,0.001200417,0.998330772
0,110,0.000356735,0.995669127,0.003974122
0,111,0.000340275,0.999393106,0.000266612
0,112,0.000400388,0.999184191,0.000415422
0,113,0.416427195,0.531531692,0.05204105
0,114,0.000335479,0.99947077,0.000193733
0,115,0.000319589,0.999422908,0.000257486
0,116,0.002508679,0.594360232,0.403131127
0,117,0.003568748,0.104071826,0.892359436
0,118,0.000288633,0.999481142,0.000230286
0,119,0.000283064,0.998671532,0.001045403
0,120,0.001997941,0.15246278,0.845539212
0,121,0.004875198,0.541910648,0.453214169
0,122,0.000525004,0.999296546,0.000178456
0,123,0.00029009,0.99950254,0.000207406
0,124,0.000334272,0.998654485,0.001011163
0,125,0.000396883,0.998004615,0.001598476
0,126,0.000302264,0.999167323,0.000530441
0,127,0.006636203,0.658626139,0.334737688
0,128,0.000343908,0.999459565,0.000196508
0,129,0.000343729,0.99872762,0.000928681
0,130,0.000397654,0.998614073,0.000988298
0,131,0.000287539,0.999312639,0.000399878
0,132,0.000397654,0.998614073,0.000988298
0,133,0.002307981,0.762870789,0.2348212
0,134,0.000416174,0.999445736,0.000138088
0,135,0.000702262,0.979523599,0.019774154
0,136,0.000665977,0.993133485,0.006200579
0,137,0.000418655,0.998140216,0.001441144
0,138,0.001141748,0.082313463,0.916544735
0,139,0.001536939,0.474729925,0.523733079
0,140,0.00106425,0.995524883,0.003410879
0,141,0.00038397,0.999298692,0.000317382
0,142,0.002300454,0.000747692,0.996951818
0,143,0.00030384,0.999176204,0.000519886
0,144,0.000323486,0.999252856,0.00042364
0,145,0.001970731,0.410652578,0.587376654
0,146,0.000350635,0.995344818,0.004304534
0,147,0.001976412,0.30753687,0.69048667
0,148,0.002326281,0.290159255,0.707514465
0,149,0.001929701,0.380040348,0.618029952
0,150,0.001178451,0.987843037,0.010978513
0,151,0.000308925,0.998949945,0.000741209
0,152,0.000317387,0.999495029,0.000187608
0,153,0.001304281,0.01354973,0.985146046
0,154,0.000353477,0.999496102,0.000150434
0,155,0.000275399,0.999071956,0.000652617
0,156,0.00066435,0.983976245,0.015359432
0,157,0.000295212,0.999353111,0.000351693
0,158,0.00025564,0.999517679,0.000226702
0,159,0.002898359,0.155204162,0.841897547
0,160,0.000339863,0.999463022,0.000197116
0,161,0.003164824,0.660354972,0.33648017
0,162,0.001603691,0.015941478,0.982454836
0,163,0.000323269,0.998154819,0.001521937
0,164,0.000372032,0.999467313,0.000160658
0,165,0.000393703,0.999461234,0.000145041
0,166,0.000374846,0.999486446,0.000138658
0,167,0.000320351,0.998546541,0.001133061
0,168,0.000292291,0.99788934,0.001818332
0,169,0.004751555,0.893505812,0.101742662
0,170,0.001123384,0.955710232,0.043166354
0,171,0.000376334,0.999003351,0.000620351
0,172,0.000274245,0.998972416,0.000753383
0,173,0.000341212,0.999408245,0.000250505
0,174,0.000367778,0.999497652,0.00013453
0,175,0.000907723,0.011511325,0.987581015
0,176,0.000451516,0.998834312,0.000714225
0,177,0.000593036,0.997597039,0.001809902
0,178,0.004474309,0.995050371,0.000475361
0,179,0.000781954,0.001522023,0.997695982
0,180,0.000345203,0.999515533,0.000139309
0,181,0.000349434,0.998924315,0.000726257
0,182,0.001289927,0.000908934,0.997801125
0,183,0.001527254,0.891438961,0.107033797
0,184,0.001123803,0.001310568,0.997565627
0,185,0.000473818,0.996218145,0.003308016
0,186,0.001013858,0.998437464,0.000548648
0,187,0.000331511,0.999462903,0.000205546
0,188,0.000702922,0.989788055,0.009509044
0,189,0.000630514,0.008019151,0.991350412
0,190,0.001658868,0.841264606,0.157076463
0,191,0.001117984,0.97494781,0.02393424
0,192,0.001595908,0.154113993,0.844290078
0,193,0.000490696,0.001231511,0.998277903
0,194,0.00225023,0.661874413,0.335875362
0,195,0.001942421,0.752868891,0.245188743
0,196,0.000580342,0.994896472,0.004523117
0,197,0.000446872,0.001564154,0.997988939
0,198,0.000285997,0.999380708,0.000333315
0,199,0.003423127,0.36937204,0.627204776
0,200,0.000312653,0.999258935,0.0004284
0,201,0.000543212,0.998186171,0.001270659
0,202,0.000262792,0.99940145,0.000335784
0,203,0.000316639,0.999445617,0.000237692
0,204,0.002940731,0.560304821,0.436754495
0,205,0.000280839,0.999434769,0.000284317
0,206,0.000282081,0.999368012,0.000349921
0,207,0.000392511,0.999455035,0.000152506
0,208,0.000316281,0.999050438,0.00063329
0,209,0.015417544,0.003502667,0.981079817
0,210,0.000334206,0.999311805,0.000354013
0,211,0.001233412,0.954802275,0.043964379
0,212,0.000809597,0.011710189,0.987480223
0,213,0.000330353,0.999459922,0.000209683
0,214,0.000393027,0.99881506,0.000791914
0,215,0.003103314,0.321530223,0.675366402
0,216,0.000436349,0.998369992,0.001193725
0,217,0.013582624,0.002858798,0.983558595
0,218,0.000348771,0.998067677,0.001583563
0,219,0.053152367,0.838919878,0.107927725
0,220,0.000558506,0.999327421,0.000114046
0,221,0.000628762,0.992503405,0.006867864
0,222,0.000297903,0.998632967,0.001069119
0,223,0.000306054,0.999487758,0.000206182
0,224,0.001482413,0.041340686,0.957176864
0,225,0.000563555,0.996149778,0.003286728
0,226,0.001096933,0.013207912,0.985695183
0,227,0.000542098,0.005574909,0.993883014
0,228,0.000456905,0.996397197,0.003145928
0,229,0.000379878,0.997080386,0.002539717
0,230,0.000339876,0.999425054,0.000235081
0,231,0.000440179,0.999433339,0.00012641
0,232,0.003100978,0.083848417,0.913050652
0,233,0.000346253,0.999095798,0.00055798
0,234,0.00178126,0.072240785,0.925977886
0,235,0.001941098,0.00065335,0.997405589
0,236,0.000314025,0.999427855,0.000258077
0,237,0.000672784,0.000563069,0.998764157
0,238,0.004285931,0.112928219,0.882785857
0,239,0.000911998,0.971059918,0.028028041
0,240,0.000524393,0.986549675,0.012925988
0,241,0.014184007,0.000737878,0.985078096
0,242,0.000450573,0.000972065,0.998577356
0,243,0.000509236,0.00126778,0.998223007
0,244,0.001818914,0.800353706,0.197827339
0,245,0.000656581,0.994483769,0.004859653
0,246,0.000539071,0.001260681,0.998200297
0,247,0.000421832,0.999389768,0.000188348
0,248,0.02083482,0.976640105,0.002525129
0,249,0.000524082,0.999033093,0.000442854
0,250,0.000501797,0.999384999,0.000113133
0,251,0.000495675,0.001650898,0.997853339
0,252,0.000724183,0.001615575,0.997660279
0,253,0.000281123,0.998921037,0.000797893
0,254,0.000403104,0.999371946,0.000224992
0,255,0.000676998,0.999180257,0.000142714
0,256,0.00069132,0.999126017,0.000182731
0,257,0.001967684,0.573803127,0.424229205
0,258,0.000415297,0.999468029,0.000116683
0,259,0.000540036,0.999353111,0.000106799
0,260,0.001253309,0.92777288,0.070973791
0,261,0.000789377,0.998999298,0.000211313
0,262,0.00100928,0.012098751,0.986891925
0,263,0.001332819,0.000210594,0.998456597
0,264,0.000417457,0.999281824,0.000300758
0,265,0.004800845,0.617010951,0.378188193
0,266,0.000285557,0.999452531,0.000261926
0,267,0.00051444,0.988615274,0.010870268
0,268,0.000306774,0.999529243,0.000163993
0,269,0.00618279,0.975564301,0.01825295
0,270,0.000434431,0.997312427,0.002253167
0,271,0.000661087,0.989818394,0.009520524
0,272,0.002120698,0.031883273,0.965996027
0,273,0.00272521,0.603232622,0.394042164
0,274,0.000696354,0.006360424,0.992943227
0,275,0.000297663,0.999507904,0.000194473
0,276,0.000404489,0.999255598,0.000339859
0,277,0.00101548,0.998305321,0.000679159
0,278,0.003556566,0.992303789,0.004139592
0,279,0.000502576,0.000460354,0.999037147
0,280,0.00031776,0.99950397,0.000178306
0,281,0.000965847,0.97766155,0.02137259
0,282,0.000293114,0.99920243,0.000504446
0,283,0.000522416,0.99936825,0.000109317
0,284,0.000302468,0.999280393,0.000417191
0,285,0.000517038,0.999371231,0.000111719
0,286,0.000233853,0.999135315,0.000630803
0,287,0.000321085,0.999294281,0.000384656
0,288,0.000362254,0.999378085,0.00025958
0,289,0.0013402,0.04746208,0.951197743
0,290,0.001151015,0.939850152,0.058998827
0,291,0.000498465,0.99938488,0.000116663
0,292,0.000818035,0.001189888,0.997992039
0,293,0.00238819,0.047242492,0.950369358
0,294,0.000411826,0.999338686,0.000249454
0,295,0.000380036,0.999486446,0.000133483
0,296,0.001477899,0.040770404,0.957751691
0,297,0.026187498,0.971176624,0.002635925
0,298,0.001182919,0.880538464,0.118278667
0,299,0.000543728,0.997773349,0.001682848
0,300,0.003126726,0.18007493,0.816798329
0,301,0.002190803,0.874368846,0.123440348
0,302,0.003303071,0.514808118,0.481888831
0,303,0.000293364,0.999490023,0.000216535
0,304,0.000377698,0.999398828,0.000223479
0,305,0.000512018,0.999370635,0.000117366
0,306,0.001231841,0.019817011,0.978951037
0,307,0.000588515,0.002075712,0.997335732
0,308,0.000504467,0.999347746,0.000147731
0,309,0.000261868,0.999333084,0.000405045
0,310,0.000484207,0.99940753,0.000108254
0,311,0.000467188,0.999410272,0.000122522
0,312,0.000382594,0.99947232,0.00014515
0,313,0.000386371,0.999326587,0.000287117
0,314,0.000491576,0.997657418,0.001850934
0,315,0.005570698,0.913652301,0.080777042
0,316,0.992005527,0.000303567,0.007690894
0,317,0.000384029,0.999005139,0.000610825
0,318,0.000383495,0.999452889,0.000163582
0,319,0.001719615,0.008476613,0.989803791
0,320,0.000544253,0.996688306,0.002767421
0,321,0.000488491,0.999399781,0.000111684
0,322,0.989989996,0.002890802,0.007119228
0,323,0.000487868,0.001690843,0.997821331
0,324,0.001466021,0.005227458,0.993306458
0,325,0.000480633,0.999403358,0.000115988
0,326,0.002892695,0.617108881,0.379998416
0,327,0.000978609,0.000370845,0.99865061
0,328,0.00117285,0.998574853,0.000252245
0,329,0.000313578,0.996427,0.003259445
0,330,0.000550139,0.999322534,0.000127397
0,331,0.027401593,0.649428129,0.323170245
0,332,0.001304897,0.004011976,0.994683087
0,333,0.000432632,0.999218822,0.00034851
0,334,0.000445727,0.999298453,0.000255767
0,335,0.003122704,0.995844901,0.001032431
0,336,0.002573333,0.659564316,0.337862402
0,337,0.000595339,0.999279678,0.000125018
0,338,0.000371393,0.999447286,0.000181359
0,339,0.000522669,0.999343455,0.000133878
0,340,0.000835786,0.982812583,0.016351655
0,341,0.000438912,0.999287784,0.000273288
0,342,0.000376368,0.999291778,0.000331815
0,343,0.000478342,0.999405861,0.000115811
0,344,0.00042643,0.999351799,0.000221776
0,345,0.001866705,0.011494525,0.986638784
0,346,0.000493662,0.999391079,0.000115203
0,347,0.00057103,0.996105194,0.003323837
0,348,0.000622327,0.00428443,0.995093226
0,349,0.003719292,0.297674567,0.698606133
0,350,0.001049972,0.000591846,0.99835819
0,351,0.994850218,0.000525108,0.004624614
0,352,0.000558684,0.989925504,0.009515773
0,353,0.00124435,0.000378341,0.998377323
0,354,0.000903575,0.015165135,0.983931243
0,355,0.000481578,0.000905908,0.998612523
0,356,0.001330344,0.080018334,0.918651342
0,357,0.002226562,0.786071837,0.211701602
0,358,0.000578252,0.000522032,0.998899698
0,359,0.00320089,0.219599411,0.777199805
0,360,0.000518444,0.999365628,0.000115947
0,361,0.000505246,0.999376833,0.000117994
0,362,0.000714582,0.999156594,0.000128819
0,363,0.000391247,0.999447405,0.000161349
0,364,0.001721244,0.858099639,0.140179113
0,365,0.003047747,0.996762514,0.000189668
0,366,0.000378151,0.999418259,0.000203637
0,367,0.001482938,0.005593953,0.992923141
0,368,0.000303217,0.999499559,0.000197163
0,369,0.000846717,0.019263633,0.979889631
0,370,0.000444679,0.999273837,0.000281539
0,371,0.00050562,0.999186695,0.000307661
0,372,0.000460895,0.99941206,0.000127109
0,373,0.002049381,0.055325329,0.942625284
0,374,0.004231749,0.283815742,0.711952448
0,375,0.000623144,0.99924624,0.000130699
0,376,0.001489954,0.733272552,0.26523748
0,377,0.000461381,0.999421358,0.00011731
0,378,0.000772085,0.999038815,0.000189164
0,379,0.000903719,0.007224087,0.991872132
0,380,0.00056248,0.000919575,0.99851805
0,381,0.000451084,0.999415278,0.000133657
0,382,0.000501456,0.999384403,0.000114098
0,383,0.001799731,0.043448392,0.954751849
0,384,0.024731778,0.958785474,0.016482741
0,385,0.000699108,0.960760891,0.038539957
0,386,0.000276583,0.999426484,0.000296926
0,387,0.001327254,0.076580472,0.922092259
0,388,0.00031894,0.99949348,0.000187587
0,389,0.001621897,0.019303165,0.979075015
0,390,0.0004055,0.999400854,0.000193656
0,391,0.000649839,0.986303151,0.013046999
0,392,0.000370959,0.999488831,0.00014021
0,393,0.000525108,0.999232054,0.000242896
0,394,0.000391552,0.999452293,0.000156111
0,395,0.031871822,0.007787333,0.960340858
0,396,0.000305481,0.999471605,0.000222888
0,397,0.000658126,0.988584161,0.010757748
0,398,0.000310262,0.999054849,0.000634928
0,399,0.000480445,0.996898293,0.00262125
0,400,0.000487846,0.001648755,0.997863472
0,401,0.000762631,0.997719228,0.001518148
0,402,0.000956954,0.018353719,0.980689228
0,403,0.000467816,0.999421239,0.000110949
0,404,0.002163835,0.894857705,0.102978453
0,405,0.000287608,0.999172091,0.000540385
0,406,0.000501729,0.999244213,0.000254086
0,407,0.000336803,0.999455988,0.000207256
0,408,0.000804935,0.000718103,0.998476923
0,409,0.002470467,0.869639158,0.127890348
0,410,0.00050667,0.005759629,0.993733704
0,411,0.001366314,0.184470981,0.814162672
0,412,0.000432695,0.9990201,0.000547256
0,413,0.000649052,0.008283028,0.991067946
0,414,0.001061316,0.038477659,0.96046114
0,415,0.000441566,0.998255908,0.001302524
0,416,0.00058085,0.99928683,0.000132306
0,417,0.000419676,0.999442399,0.000137881
0,418,0.000496949,0.999389291,0.000113756
0,419,0.000352839,0.999469697,0.000177499
0,420,0.000387314,0.998791993,0.00082078
0,421,0.000916847,0.988731802,0.01035136
0,422,0.004184868,0.958767653,0.037047476
0,423,0.000530633,0.999359429,0.000109946
0,424,0.000316375,0.999488592,0.000195045
0,425,0.000533747,0.999355733,0.000110507
0,426,0.001655668,0.998228729,0.00011565
0,427,0.000680377,0.982134342,0.017185209
0,428,0.001365876,0.996478856,0.002155302
0,429,0.046166644,0.003824941,0.950008452
0,430,0.000490414,0.999218225,0.000291388
0,431,0.000490414,0.999218225,0.000291388
0,432,0.000544302,0.998395145,0.001060479
0,433,0.000388277,0.999131024,0.000480711
0,434,0.001999554,0.970134079,0.027866317
0,435,0.002501333,0.109861895,0.887636781
0,436,0.000540765,0.999346316,0.000112872
0,437,0.000837105,0.001145313,0.99801755
0,438,0.000391972,0.999446332,0.000161727
0,439,0.000352087,0.998823941,0.000823938
0,440,0.001397612,0.039131928,0.959470451
0,441,0.000501206,0.99938035,0.000118387
0,442,0.002512267,0.626658618,0.370829076
0,443,0.000573321,0.006958125,0.992468536
0,444,0.000504146,0.999350727,0.000145169
0,445,0.004458998,0.194993034,0.800548017
0,446,0.000486658,0.999400973,0.000112313
0,447,0.000536325,0.999347866,0.000115853
0,448,0.000556694,0.99929285,0.000150449
0,449,0.000504221,0.999381304,0.000114459
0,450,0.001432319,0.906588316,0.091979414
0,451,0.002670022,0.471774399,0.525555611
0,452,0.000501804,0.999377728,0.000120448
0,453,0.000547126,0.999341547,0.000111366
0,454,0.000414735,0.998696625,0.000888725
0,455,0.003120907,0.323809713,0.673069298
0,456,0.000548991,0.985899627,0.013551339
0,457,0.000580221,0.999301553,0.000118156
0,458,0.003505217,0.458692253,0.537802517
0,459,0.000305773,0.999090075,0.000604121
0,460,0.000431899,0.996284187,0.003283934
0,461,0.000556637,0.000396466,0.999046862
0,462,0.002656453,0.818467319,0.178876236
0,463,0.000500901,0.995776117,0.003722986
0,464,0.000568239,0.999295473,0.000136326
0,465,0.000498456,0.999181807,0.000319674
0,466,0.000775325,0.004193031,0.995031714
0,467,0.000731595,0.006717454,0.992550969
0,468,0.000452785,0.999418855,0.000128352
0,469,0.000460118,0.998182952,0.001356892
0,470,0.000464741,0.999255955,0.000279307
0,471,0.000385731,0.998311758,0.001302469
0,472,0.001075186,0.034484226,0.964440584
0,473,0.001836585,0.102721006,0.895442486
0,474,0.000304116,0.999501467,0.000194463
0,475,0.000627862,0.003693254,0.995678842
0,476,0.001200236,0.001026958,0.997772753
0,477,0.000475278,0.999409795,0.000114956
0,478,0.000431505,0.00164864,0.997919858
0,479,0.000596152,0.991231143,0.008172717
0,480,0.000901967,0.014036541,0.985061467
0,481,0.000391577,0.999455273,0.000153207
0,482,0.000988412,0.005546972,0.993464649
0,483,0.000286498,0.999524117,0.000189405
0,484,0.001691053,0.942757249,0.055551674
0,485,0.001842647,0.060054462,0.938102901
0,486,0.000455266,0.999380589,0.000164178
0,487,0.000455266,0.999380589,0.000164178
0,488,0.000442836,0.999403954,0.000153181
0,489,0.000809757,0.96707648,0.032113757
0,490,0.000820464,0.006713498,0.992466092
0,491,0.001085267,0.001181399,0.997733235
0,492,0.008522698,0.000936306,0.990541041
0,493,0.000515782,0.999378204,0.000105992
0,494,0.00046291,0.999410868,0.000126211
0,495,0.001453622,0.981084049,0.017462363
0,496,0.000526885,0.999354064,0.000119037
0,497,0.000720152,0.008695287,0.990584552
0,498,0.000499156,0.999357879,0.00014293
0,499,0.000616911,0.003094197,0.996288896
0,500,0.000435831,0.998920441,0.000643708
0,501,0.002111348,0.759975612,0.237913027
0,502,0.000989641,0.972873867,0.026136421
0,503,0.00053296,0.999341667,0.000125387
0,504,0.000642377,0.998077035,0.001280549
0,505,0.000324959,0.999471843,0.000203181
0,506,0.004261622,0.695977807,0.29976058
0,507,0.000491417,0.999378562,0.000129949
0,508,0.000352316,0.99795723,0.001690501
0,509,0.000483543,0.994620681,0.004895743
0,510,0.000477699,0.005028932,0.994493484
0,511,0.000337789,0.999511361,0.000150879
0,512,0.000820377,0.006857504,0.992322147
0,513,0.000291351,0.999448597,0.000260002
0,514,0.000541074,0.99834621,0.001112745
0,515,0.000626917,0.990742028,0.008631077
0,516,0.143766239,0.571157575,0.285076141
0,517,0.000811471,0.011319621,0.987868845
0,518,0.000557868,0.999327183,0.000114929
0,519,0.000518508,0.999366701,0.000114758
0,520,0.00064387,0.98673439,0.012621787
0,521,0.003593125,0.55669117,0.439715683
0,522,0.001641913,0.645009339,0.353348762
0,523,0.000497138,0.995189071,0.004313829
0,524,0.000498778,0.004757628,0.994743586
0,525,0.00962097,0.35687077,0.633508205
0,526,0.000510876,0.996482372,0.003006788
0,527,0.000580357,0.997320473,0.002099189
0,528,0.001124089,0.061135795,0.937740028
0,529,0.011922702,0.963936925,0.024140373
0,530,0.000527738,0.999324799,0.0001475
0,531,0.006186363,0.515558064,0.47825554
0,532,0.001114039,0.565253496,0.433632433
0,533,0.003438732,0.170619026,0.825942218
0,534,0.000571152,0.994511724,0.004917129
0,535,0.000439344,0.999413252,0.000147404
0,536,0.000592461,0.008827198,0.99058038
0,537,0.004065575,0.628473699,0.367460698
0,538,0.000336438,0.99906534,0.000598287
0,539,0.00156317,0.927670181,0.070766687
0,540,0.000460597,0.999300241,0.000239105
0,541,0.001193765,0.032907683,0.965898454
0,542,0.000547885,0.999339879,0.000112217
0,543,0.000371229,0.999458849,0.000169908
0,544,0.000674171,0.00144136,0.997884452
0,545,0.004566573,0.987398028,0.008035401
0,546,0.002723911,0.811356783,0.185919315
0,547,0.002202949,0.975473881,0.022323227
0,548,0.004320038,0.995532513,0.000147376
0,549,0.000464255,0.999417305,0.00011846
0,550,0.000439934,0.995176554,0.0043835
0,551,0.00185605,0.250158399,0.747985661
0,552,0.000849216,0.985450029,0.013700739
0,553,0.000365811,0.999394298,0.00023991
0,554,0.000500612,0.999370635,0.000128755
0,555,0.000798573,0.014665506,0.984535992
0,556,0.000502013,0.999384046,0.000113965
0,557,0.000578074,0.999101281,0.000320655
0,558,0.000502154,0.999374092,0.000123795
0,559,0.000382293,0.999138236,0.000479471
0,560,0.010043304,0.788630545,0.201326087
0,561,0.998370707,0.000511535,0.001117834
0,562,0.000406537,0.999422193,0.000171311
0,563,0.010451704,0.872299612,0.117248669
0,564,0.020736624,0.77398777,0.20527555
0,565,0.002179897,0.970850527,0.026969587
0,566,0.002019882,0.15105319,0.846926928
0,567,0.00043415,0.999445975,0.000119828
0,568,0.000542927,0.999343336,0.000113781
0,569,0.000465569,0.998694479,0.000839974
0,570,0.000366513,0.997923315,0.001710212
0,571,0.005220403,0.740900815,0.253878772
0,572,0.000503868,0.999376595,0.000119606
0,573,0.001452141,0.928435326,0.070112526
0,574,0.000516163,0.999371827,0.000112079
0,575,0.001194766,0.970671952,0.028133264
0,576,0.002776588,0.048559874,0.948663592
0,577,0.000431271,0.999420762,0.000147942
0,578,0.000435092,0.999256551,0.000308363
0,579,0.000501161,0.999387503,0.000111322
0,580,0.000533049,0.999017239,0.000449743
0,581,0.000522791,0.999365151,0.000112132
0,582,0.000593996,0.000525157,0.998880923
0,583,0.0005812,0.999236703,0.000182081
0,584,0.000711656,0.999152303,0.000136014
0,585,0.000520527,0.998503923,0.000975576
0,586,0.000424876,0.99944967,0.0001254
0,587,0.001846585,0.008563635,0.989589751
0,588,0.001597743,0.037353471,0.961048841
0,589,0.000749739,0.000606622,0.998643577
0,590,0.015987171,0.495425969,0.488586873
0,591,0.000957735,0.026375853,0.972666442
0,592,0.000421731,0.999028325,0.000549966
0,593,0.00129782,0.000548374,0.998153746
0,594,0.000368575,0.999463141,0.000168289
0,595,0.000380055,0.99931848,0.000301481
0,596,0.00375084,0.892118871,0.104130305
0,597,0.000412288,0.998884261,0.000703407
0,598,0.000536906,0.999350011,0.000113116
0,599,0.000629679,0.957792282,0.041578032
0,600,0.000928266,0.998933613,0.000138134
0,601,0.000302915,0.999093175,0.000603897
0,602,0.000431982,0.999359071,0.000208992
0,603,0.000918486,0.016281942,0.98279953
0,604,0.000609566,0.999245763,0.000144662
0,605,0.002734058,0.074008919,0.923256993
0,606,0.000639128,0.009062972,0.990297854
0,607,0.000330968,0.999434292,0.0002347
0,608,0.000800085,0.972651541,0.026548397
0,609,0.00035533,0.998427272,0.00121745
0,610,0.001103706,0.995584548,0.003311787
0,611,0.000432123,0.997222185,0.002345688
0,612,0.000607706,0.999251425,0.000140795
0,613,0.000375249,0.999487162,0.000137523
0,614,0.000332252,0.999409199,0.0002585
0,615,0.000490998,0.999394059,0.000114911
0,616,0.001891681,0.710793436,0.287314892
0,617,0.000412578,0.999406695,0.000180713
0,618,0.000576496,0.998737752,0.000685715
0,619,0.000524264,0.999335945,0.000139803
0,620,0.000360427,0.999397755,0.000241836
0,621,0.000538054,0.999343574,0.000118366
0,622,0.00132464,0.799436271,0.19923906
0,623,0.000669222,0.999196827,0.000133973
0,624,0.000532596,0.988038063,0.011429344
0,625,0.000951809,0.007842518,0.991205752
0,626,0.000520169,0.999360621,0.000119228
0,627,0.000386868,0.999430716,0.000182338
0,628,0.000373118,0.996498942,0.003127868
0,629,0.00106071,0.002062789,0.996876478
0,630,0.000700442,0.998910785,0.000388808
0,631,0.00065556,0.999192894,0.000151533
0,632,0.000812402,0.018168308,0.981019199
0,633,0.000501688,0.999380827,0.000117436
