Generation,Article_ID,Left_Score,Center_Score,Right_Score
1,63,0.00214328,0.997383535,0.000473144
1,64,0.000690274,0.006444268,0.992865443
1,65,0.000372709,0.999479115,0.000148223
1,66,0.000344836,0.99940908,0.00024604
1,67,0.000437779,0.999440372,0.000121823
1,68,0.000268785,0.999506831,0.000224381
1,69,0.649027646,0.07297308,0.277999192
1,70,0.000843677,0.933258295,0.065898061
1,71,0.000391299,0.999461353,0.000147311
1,72,0.000359322,0.998961687,0.000678932
1,73,0.000735798,0.999105036,0.000159121
1,74,0.00058892,0.999281347,0.000129761
1,75,0.00049061,0.001048564,0.99846077
1,76,0.000547147,0.999336779,0.000116073
1,77,0.000510262,0.001462315,0.998027384
1,78,0.000401974,0.996253729,0.003344269
1,79,0.048386943,0.948570788,0.003042256
1,80,0.000520584,0.003986485,0.995492935
1,81,0.000510227,0.002546611,0.996943176
1,82,0.000642819,0.999253333,0.00010382
1,83,0.000262411,0.9994331,0.000304489
1,84,0.000361,0.999492764,0.000146248
1,85,0.000927248,0.993547976,0.005524785
1,86,0.000392417,0.999381423,0.000226174
1,87,0.003210497,0.005462538,0.991326988
1,88,0.000357421,0.999495745,0.000146837
1,89,0.000491199,0.989576697,0.009932067
1,90,0.000543836,0.999338448,0.00011765
1,91,0.000391564,0.99351716,0.006091264
1,92,0.000957782,0.033308148,0.965734005
1,93,0.006916631,0.000276764,0.992806673
1,94,0.000493321,0.99848491,0.001021736
1,95,0.000352476,0.999465048,0.00018248
1,96,0.00032031,0.999523044,0.000156689
1,97,0.284139901,0.029271282,0.686588764
1,98,0.000437677,0.999440253,0.000122115
1,99,0.000488549,0.996230304,0.003281079
1,100,0.000379772,0.995075524,0.0045447
1,101,0.000457058,0.999410748,0.000132231
1,102,0.000474468,0.003314143,0.99621141
1,103,0.000429706,0.999440372,0.000129849
1,104,0.000423323,0.001793775,0.997782886
1,105,0.000409925,0.99934274,0.00024728
1,106,0.000324341,0.99947685,0.000198872
1,107,0.000523094,0.999365032,0.000111896
1,108,0.000321724,0.999501467,0.000176856
1,109,0.000759505,0.999126732,0.000113759
1,110,0.000892047,0.939607501,0.059500463
1,111,0.000678235,0.999214053,0.000107655
1,112,0.003793,0.627794862,0.368412167
1,113,0.003827122,0.520922184,0.475250721
1,114,0.000338864,0.999440968,0.000220132
1,115,0.00301528,0.029854327,0.967130303
1,116,0.000331694,0.998692334,0.000975931
1,117,0.000560868,0.999222159,0.000217008
1,118,0.000365861,0.999446094,0.000188004
1,119,0.000534781,0.999339998,0.000125188
1,120,0.000486337,0.001845688,0.997667968
1,121,0.00033424,0.999501705,0.000163987
1,122,0.000214501,0.99944371,0.000341813
1,123,0.000420769,0.999449074,0.000130116
1,124,0.000256838,0.999334753,0.000408433
1,125,0.000250214,0.99926728,0.000482506
1,126,0.001412761,0.958674967,0.039912295
1,127,0.001006014,0.965628862,0.033365153
1,128,0.000373866,0.000520857,0.999105275
1,129,0.000391846,0.000557243,0.999050915
1,130,0.000300133,0.99870348,0.00099642
1,131,0.000387011,0.999485731,0.000127223
1,132,0.000300133,0.99870348,0.00099642
1,133,0.000408987,0.000968113,0.998622894
1,134,0.000358256,0.999482214,0.000159582
1,135,0.0006206,0.001119858,0.998259604
1,136,0.000986015,0.996580541,0.002433434
1,137,0.001521777,0.969551802,0.028926352
1,138,0.000314103,0.99914515,0.000540778
1,139,0.000927901,0.02922824,0.969843864
1,140,0.000356368,0.994595826,0.005047858
1,141,0.000450351,0.99940896,0.000140743
1,142,0.00048465,0.00593559,0.993579745
1,143,0.000261081,0.999507189,0.000231669
1,144,0.000434816,0.9994331,0.000132083
1,145,0.000842688,0.01629623,0.982861161
1,146,0.000266583,0.999427319,0.000306119
1,147,0.000390023,0.000537892,0.999072075
1,148,0.001071391,0.998808861,0.000119816
1,149,0.000374665,0.999473274,0.000152088
1,150,0.001462965,0.997900724,0.000636271
1,151,0.000419503,0.996633232,0.00294729
1,152,0.000482116,0.999384046,0.000133851
1,153,0.000509807,0.00344562,0.996044517
1,154,0.000360826,0.999491453,0.000147725
1,155,0.000309912,0.999498725,0.000191398
1,156,0.002163068,0.007346164,0.990490794
1,157,0.000933635,0.000478387,0.998587906
1,158,0.000489027,0.995280802,0.004230108
1,159,0.000374225,0.99758935,0.00203646
1,160,0.000316611,0.999236584,0.000446851
1,161,0.474527895,0.049117558,0.476354569
1,162,0.002257366,0.195388302,0.802354336
1,163,0.000291262,0.999375522,0.00033327
1,164,0.000402422,0.999443591,0.000153951
1,165,0.000367561,0.999490857,0.000141541
1,166,0.000387284,0.999484658,0.000127978
1,167,0.000854484,0.000459301,0.998686254
1,168,0.001049214,0.998802543,0.000148228
1,169,0.000513144,0.991827726,0.007659194
1,170,0.000519801,0.001193013,0.998287141
1,171,0.00038552,0.001419202,0.998195231
1,172,0.000419652,0.999468505,0.00011184
1,173,0.00058864,0.999302745,0.000108635
1,174,0.000658759,0.999222517,0.000118681
1,175,0.987286747,0.010938704,0.001774559
1,176,0.000359506,0.99942565,0.000214818
1,177,0.000428277,0.999380112,0.000191527
1,178,0.000546702,0.999342382,0.000110855
1,179,0.005904813,0.009353121,0.984742045
1,180,0.000356658,0.999511719,0.000131662
1,181,0.000503957,0.999373257,0.000122836
1,182,0.003487458,0.000782043,0.995730579
1,183,0.000485166,0.999391079,0.0001238
1,184,0.000517685,0.99936229,0.000120056
1,185,0.000871708,0.01759777,0.981530488
1,186,0.000729814,0.001895363,0.997374892
1,187,0.000317597,0.995867848,0.003814538
1,188,0.001134239,0.022321552,0.976544261
1,189,0.000757298,0.006442005,0.992800713
1,190,0.00113187,0.020359196,0.978509009
1,191,0.00190539,0.997897506,0.000197133
1,192,0.000349454,0.999264777,0.000385759
1,193,0.000319396,0.999295712,0.000384912
1,194,0.000344243,0.999507904,0.000147859
1,195,0.000528447,0.999337971,0.000133529
1,196,0.000525046,0.999312758,0.000162216
1,197,0.001551612,0.670049846,0.328398556
1,198,0.000629427,0.998729527,0.000641084
1,199,0.000354266,0.999324441,0.000321339
1,200,0.000753903,0.999118507,0.000127598
1,201,0.002414355,0.625448883,0.372136801
1,202,0.000275986,0.99952364,0.000200383
1,203,0.000404636,0.999464214,0.000131133
1,204,0.021111328,0.38758418,0.591304541
1,205,0.000315342,0.999502301,0.00018237
1,206,0.000379136,0.999495149,0.000125674
1,207,0.000401602,0.999422073,0.000176297
1,208,0.000518336,0.999264419,0.000217262
1,209,0.000610934,0.000828688,0.998560369
1,210,0.000403366,0.99932313,0.000273567
1,211,0.038985804,0.003940665,0.957073569
1,212,0.002236514,0.715739071,0.282024354
1,213,0.001150534,0.242880553,0.755968928
1,214,0.000302206,0.999514222,0.000183613
1,215,0.951993823,0.030924698,0.017081376
1,216,0.01257731,0.006556095,0.980866671
1,217,0.000545823,0.002494838,0.996959329
1,218,0.000261484,0.999473989,0.000264501
1,219,0.000488647,0.000987877,0.998523533
1,220,0.000304188,0.999497771,0.000197998
1,221,0.000635609,0.953463137,0.045901246
1,222,0.000448543,0.012571934,0.986979604
1,223,0.000298231,0.999543488,0.000158268
1,224,0.000476841,0.996747136,0.002776039
1,225,0.00058921,0.008460832,0.990949929
1,226,0.00176032,0.000681832,0.997557759
1,227,0.001276871,0.156466722,0.842256427
1,228,0.000419374,0.999446929,0.000133636
1,229,0.00126026,0.017980622,0.980759203
1,230,0.001181346,0.976564944,0.022253703
1,231,0.000515575,0.9993698,0.000114689
1,232,0.000462057,0.001255719,0.998282194
1,233,0.000739793,0.994438171,0.004821991
1,234,0.000679458,0.008355927,0.990964532
1,235,0.004100647,0.002589103,0.993310332
1,236,0.000241945,0.999053419,0.000704579
1,237,0.000432814,0.999439776,0.000127358
1,238,0.000679372,0.999207556,0.000113083
1,239,0.001120158,0.108895302,0.889984548
1,240,0.000537235,0.98389107,0.015571738
1,241,0.039944239,0.002958627,0.957097113
1,242,0.000535461,0.004898794,0.994565725
1,243,0.000399815,0.000359486,0.999240756
1,244,0.000283099,0.999495864,0.000221011
1,245,0.00096489,0.987756491,0.01127865
1,246,0.000379473,0.00085859,0.998762012
1,247,0.000727822,0.998849988,0.000422136
1,248,0.000610433,0.999192297,0.000197329
1,249,0.002272075,0.803708673,0.194019213
1,250,0.000324352,0.998395264,0.001280319
1,251,0.000364948,0.000754378,0.998880684
1,252,0.001282878,0.002170867,0.996546209
1,253,0.001085452,0.02838324,0.970531344
1,254,0.00177741,0.05508678,0.943135798
1,255,0.001008489,0.998847604,0.00014383
1,256,0.000825948,0.996324182,0.002849934
1,257,0.002349178,0.047654379,0.949996412
1,258,0.000472968,0.999414325,0.000112755
1,259,0.000550131,0.999347031,0.000102846
1,260,0.000578481,0.999301672,0.000119822
1,261,0.002666457,0.997196436,0.000137037
1,262,0.000965868,0.998862386,0.000171762
1,263,0.000699643,0.000534135,0.998766303
1,264,0.000395742,0.999476373,0.000127937
1,265,0.006021426,0.954479039,0.039499491
1,266,0.000565324,0.999315262,0.000119464
1,267,0.000485967,0.999395132,0.000118847
1,268,0.000379796,0.999475181,0.000145093
1,269,0.022358427,0.974463403,0.003178171
1,270,0.001606927,0.94185096,0.05654205
1,271,0.000333975,0.999335229,0.000330829
1,272,0.001429588,0.234563738,0.764006615
1,273,0.002491571,0.955793619,0.041714747
1,274,0.001224306,0.028141102,0.97063452
1,275,0.000332052,0.999506593,0.000161315
1,276,0.000337652,0.999227524,0.000434788
1,277,0.000647415,0.004267849,0.995084703
1,278,0.00064669,0.999183238,0.000170112
1,279,0.00049973,0.999371946,0.000128397
1,280,0.000474028,0.999396682,0.000129235
1,281,0.000397416,0.997379065,0.002223599
1,282,0.000658941,0.997868657,0.001472408
1,283,0.000390503,0.999374568,0.000234992
1,284,0.000493909,0.995539606,0.003966444
1,285,0.000532959,0.999351084,0.000116007
1,286,0.000231694,0.998492837,0.001275413
1,287,0.000323152,0.99944526,0.00023156
1,288,0.00034688,0.999486566,0.000166526
1,289,0.000428767,0.001091192,0.998480022
1,290,0.000826027,0.961118221,0.038055815
1,291,0.000516324,0.999366462,0.000117209
1,292,0.002135483,0.00072455,0.99714005
1,293,0.002514575,0.067174502,0.930310905
1,294,0.000390142,0.998985589,0.000624276
1,295,0.000253107,0.999209642,0.000537204
1,296,0.000410001,0.998984158,0.000605871
1,297,0.00045044,0.999427974,0.000121515
1,298,0.001428221,0.725553215,0.273018569
1,299,0.000776746,0.053129546,0.946093738
1,300,0.000595554,0.999167681,0.000236822
1,301,0.000420776,0.998971581,0.000607701
1,302,0.00077347,0.006346756,0.992879808
1,303,0.000602389,0.999276936,0.000120731
1,304,0.000458373,0.999144793,0.000396818
1,305,0.000487661,0.999394059,0.000118254
1,306,0.000438433,0.00161612,0.997945487
1,307,0.000874764,0.000950442,0.998174906
1,308,0.000815843,0.99908185,0.000102257
1,309,0.000711681,0.99916172,0.000126573
1,310,0.00033359,0.999443948,0.000222484
1,311,0.001387535,0.922307491,0.076304957
1,312,0.000393731,0.997710466,0.0018958
1,313,0.000397047,0.999297619,0.000305309
1,314,0.000371335,0.999478281,0.000150406
1,315,0.000694295,0.999050796,0.00025485
1,316,0.000514956,0.000401584,0.9990834
1,317,0.003055063,0.015820298,0.98112464
1,318,0.000535366,0.999347985,0.000116636
1,319,0.007934794,0.002053517,0.990011752
1,320,0.000535474,0.998347759,0.00111678
1,321,0.000518773,0.99936074,0.000120534
1,322,0.011348702,0.001013519,0.987637877
1,323,0.04495313,0.190230459,0.764816403
1,324,0.00110392,0.004112726,0.994783342
1,325,0.000667468,0.999228001,0.000104557
1,326,0.000361699,0.999495506,0.000142775
1,327,0.000367855,0.999465764,0.000166424
1,328,0.000684803,0.99330008,0.00601508
1,329,0.000358231,0.998649776,0.000992015
1,330,0.000341778,0.999355018,0.000303206
1,331,0.006782516,0.219728559,0.773488939
1,332,0.00518254,0.002193866,0.992623687
1,333,0.000375193,0.999380946,0.000243796
1,334,0.000359634,0.998263299,0.001377137
1,335,0.001135524,0.998514712,0.000349738
1,336,0.002557938,0.827524185,0.169917852
1,337,0.00209146,0.988420725,0.009487833
1,338,0.000344222,0.999404907,0.000250916
1,339,0.000456431,0.000625539,0.998918056
1,340,0.000429899,0.998629093,0.000941023
1,341,0.000378556,0.999154806,0.000466659
1,342,0.000411188,0.999320626,0.000268218
1,343,0.000820066,0.001228054,0.997951925
1,344,0.011180456,0.988670111,0.000149397
1,345,0.001366272,0.002177433,0.996456206
1,346,0.000539752,0.999353945,0.000106273
1,347,0.000473099,0.999402523,0.00012436
1,348,0.000485019,0.999397993,0.000116939
1,349,0.002974921,0.993815184,0.003209947
1,350,0.00066877,0.999196827,0.000134361
1,351,0.000444373,0.999418974,0.00013671
1,352,0.001647243,0.048577268,0.949775457
1,353,0.157528192,0.004551865,0.837919891
1,354,0.003325427,0.880409598,0.116264969
1,355,0.001173298,0.001400972,0.997425616
1,356,0.000537153,0.990344703,0.009118085
1,357,0.00062915,0.997894466,0.001476443
1,358,0.000859222,0.000603826,0.998536944
1,359,0.000555316,0.999326468,0.000118275
1,360,0.000477893,0.999369085,0.000153033
1,361,0.000971598,0.011871134,0.987157285
1,362,0.00060513,0.004738099,0.994656801
1,363,0.000472878,0.999410748,0.000116395
1,364,0.000335112,0.999478281,0.000186598
1,365,0.00099949,0.968795538,0.030204985
1,366,0.00041885,0.999258459,0.000322627
1,367,0.001390834,0.005273238,0.993335962
1,368,0.000670192,0.999203742,0.00012611
1,369,0.001053131,0.097996294,0.900950551
1,370,0.000337301,0.998248935,0.001413777
1,371,0.000611189,0.999174178,0.0002146
1,372,0.000925875,0.998934209,0.000139893
1,373,0.003862164,0.529634714,0.466503054
1,374,0.000912572,0.997404993,0.001682386
1,375,0.002038055,0.129159912,0.868802071
1,376,0.001049981,0.998819649,0.000130316
1,377,0.000470156,0.999413848,0.000115979
1,378,0.00534404,0.016133377,0.978522599
1,379,0.000433086,0.002435424,0.997131467
1,380,0.150842726,0.003979727,0.845177472
1,381,0.000310374,0.999416709,0.000272947
1,382,0.045674045,0.011971074,0.942354798
1,383,0.000563453,0.004842793,0.994593799
1,384,0.00470366,0.008463293,0.986832917
1,385,0.000542636,0.999339879,0.000117451
1,386,0.000510853,0.999368846,0.000120308
1,387,0.000558599,0.999325156,0.000116307
1,388,0.000495601,0.999377668,0.000126795
1,389,0.000462749,0.000844417,0.998692811
1,390,0.000561292,0.999322176,0.000116494
1,391,0.004271995,0.995093822,0.000634225
1,392,0.001102789,0.021446245,0.977451026
1,393,0.000562211,0.000706574,0.998731196
1,394,0.000380325,0.999480784,0.00013893
1,395,0.07460703,0.922546864,0.00284613
1,396,0.000282443,0.999480069,0.000237565
1,397,0.001121986,0.998713732,0.000164297
1,398,0.001767095,0.9899593,0.008273683
1,399,0.000982099,0.998442352,0.000575572
1,400,0.004222645,0.05895327,0.936824143
1,401,0.003811734,0.938302279,0.057885956
1,402,0.000335036,0.999276102,0.00038882
1,403,0.000437543,0.999429882,0.00013258
1,404,0.000542082,0.999310136,0.000147794
1,405,0.00026266,0.999541521,0.000195873
1,406,0.000675294,0.002993656,0.996331036
1,407,0.000489446,0.999376118,0.000134511
1,408,0.000751868,0.000893181,0.998354852
1,409,0.000578547,0.999306917,0.000114545
1,410,0.000499915,0.996942341,0.002557721
1,411,0.000282385,0.999435604,0.000282034
1,412,0.001470543,0.997465253,0.00106418
1,413,0.000409916,0.001214268,0.998375773
1,414,0.012131451,0.986604631,0.001263919
1,415,0.000407518,0.999040306,0.000552184
1,416,0.995536566,0.001454493,0.00300897
1,417,0.001078549,0.013949628,0.984971821
1,418,0.000562467,0.999309063,0.000128422
1,419,0.000538208,0.999340475,0.000121269
1,420,0.000603285,0.997460842,0.001935862
1,421,0.000518701,0.999269426,0.0002119
1,422,0.000915189,0.998965263,0.000119522
1,423,0.000564308,0.999318004,0.000117736
1,424,0.000316459,0.999504924,0.000178611
1,425,0.000508107,0.999376476,0.000115499
1,426,0.000399009,0.999228716,0.000372265
1,427,0.00026105,0.999442041,0.000296892
1,428,0.998731077,0.000616285,0.000652643
1,429,0.009471226,0.004717643,0.985811114
1,430,0.000771632,0.001710717,0.997517705
1,431,0.000771632,0.001710717,0.997517705
1,432,0.000584496,0.998962641,0.000452825
1,433,0.000360909,0.999405265,0.000233833
1,434,0.001720728,0.932529688,0.065749593
1,435,0.004641681,0.519740105,0.475618243
1,436,0.004287685,0.253047675,0.742664576
1,437,0.002565787,0.038906969,0.958527148
1,438,0.000479662,0.999384642,0.000135691
1,439,0.001589181,0.002098771,0.996312082
1,440,0.000428695,0.998639882,0.000931474
1,441,0.001556068,0.609865129,0.388578862
1,442,0.003929373,0.558049798,0.438020825
1,443,0.001751351,0.144209579,0.854039133
1,444,0.000487364,0.999382257,0.000130402
1,445,0.001040832,0.042861175,0.95609802
1,446,0.001914318,0.997218609,0.000867106
1,447,0.000437899,0.997003734,0.002558397
1,448,0.000671345,0.99919492,0.000133756
1,449,0.000464581,0.999419212,0.000116231
1,450,0.002040111,0.769660592,0.228299215
1,451,0.000749747,0.999123037,0.000127197
1,452,0.000489309,0.99932313,0.000187635
1,453,0.000589143,0.999293804,0.000117016
1,454,0.000336713,0.999493003,0.000170305
1,455,0.001649838,0.993578792,0.004771369
1,456,0.000347698,0.998174429,0.001477929
1,457,0.000524971,0.999350607,0.000124465
1,458,0.000944184,0.981730342,0.017325465
1,459,0.000522869,0.998965144,0.000511982
1,460,0.000304923,0.99775809,0.001937072
1,461,0.002023584,0.006477704,0.991498649
1,462,0.000465099,0.998534799,0.001000056
1,463,0.000413307,0.995357811,0.004228859
1,464,0.000572742,0.998564065,0.000863186
1,465,0.002469082,0.244569302,0.752961576
1,466,0.001657928,0.130251929,0.868090153
1,467,0.002968156,0.148672804,0.848359048
1,468,0.000728297,0.006190146,0.993081629
1,469,0.000974441,0.001798853,0.997226655
1,470,0.000552672,0.99643898,0.003008373
1,471,0.000475224,0.999395847,0.000128912
1,472,0.002256875,0.991453528,0.006289582
1,473,0.00115592,0.979944229,0.018899849
1,474,0.000348523,0.999480069,0.000171479
1,475,0.003434055,0.190976799,0.805589139
1,476,0.003631651,0.279962182,0.716406167
1,477,0.00145125,0.001962589,0.996586084
1,478,0.953101218,0.03709285,0.00980596
1,479,0.001186262,0.08114855,0.917665184
1,480,0.000466177,0.999418497,0.000115349
1,481,0.000421063,0.999432385,0.000146495
1,482,0.001394456,0.011125707,0.987479746
1,483,0.000277228,0.999475896,0.000246881
1,484,0.002394118,0.934525967,0.063079946
1,485,0.000605281,0.003692926,0.995701849
1,486,0.000431961,0.999400854,0.000167125
1,487,0.000431961,0.999400854,0.000167125
1,488,0.000534085,0.999237776,0.000228207
1,489,0.001238484,0.095081083,0.903680444
1,490,0.000685464,0.003631915,0.995682597
1,491,0.427131504,0.003745409,0.56912303
1,492,0.002754204,0.000611982,0.996633828
1,493,0.000388037,0.999431789,0.000180186
1,494,0.00036592,0.999324441,0.000309605
1,495,0.00542846,0.962142885,0.032428667
1,496,0.001528314,0.003839829,0.994631767
1,497,0.000444201,0.000862029,0.998693764
1,498,0.002952778,0.062533513,0.934513807
1,499,0.000585444,0.999187171,0.000227326
1,500,0.000732715,0.993534923,0.005732377
1,501,0.000700987,0.999190748,0.000108308
1,502,0.000688674,0.967973232,0.031338103
1,503,0.000654949,0.999220729,0.000124319
1,504,0.004505735,0.299915522,0.695578694
1,505,0.000346416,0.999490261,0.000163318
1,506,0.000326456,0.999506474,0.000167078
1,507,0.000555509,0.999046862,0.000397666
1,508,0.000331167,0.998542666,0.001126223
1,509,0.000366712,0.999377966,0.000255294
1,510,0.000354781,0.997586608,0.002058663
1,511,0.000350666,0.999466717,0.000182688
1,512,0.002692618,0.196050003,0.801257372
1,513,0.000379226,0.999478161,0.000142612
1,514,0.000424451,0.999368727,0.000206804
1,515,0.039390139,0.545332015,0.415277809
1,516,0.000633005,0.999231815,0.000135228
1,517,0.00036505,0.000645465,0.998989522
1,518,0.000542782,0.999338329,0.000118881
1,519,0.001294379,0.998392045,0.000313602
1,520,0.003536107,0.559984744,0.436479181
1,521,0.00053314,0.998495579,0.000971322
1,522,0.001481673,0.786731362,0.211787
1,523,0.00095653,0.996530712,0.002512828
1,524,0.000547099,0.001025526,0.998427391
1,525,0.003572338,0.165113658,0.831313968
1,526,0.000708304,0.999152422,0.000139214
1,527,0.002009538,0.997312963,0.000677523
1,528,0.000413176,0.999450982,0.000135782
1,529,0.000667338,0.999176681,0.000155976
1,530,0.002818569,0.6025213,0.394660145
1,531,0.019191684,0.694241345,0.286566943
1,532,0.00262732,0.369732112,0.627640545
1,533,0.000788897,0.001368624,0.997842431
1,534,0.000492035,0.999355018,0.000153007
1,535,0.00296987,0.903583765,0.093446322
1,536,0.0014487,0.848552346,0.149998918
1,537,0.000431451,0.003960965,0.995607555
1,538,0.001950132,0.997932315,0.000117528
1,539,0.000535587,0.00178695,0.997677505
1,540,0.000631244,0.999251783,0.000116906
1,541,0.00029567,0.999380827,0.00032349
1,542,0.000464866,0.999313593,0.000221515
1,543,0.000769171,0.998982251,0.000248576
1,544,0.001127029,0.99316299,0.005709943
1,545,0.000588941,0.999302745,0.000108279
1,546,0.000345729,0.998165429,0.001488853
1,547,0.00123064,0.002900794,0.995868564
1,548,0.000435628,0.999432623,0.000131699
1,549,0.001365329,0.998454809,0.000179887
1,550,0.000351441,0.000615917,0.999032617
1,551,0.000312892,0.997729957,0.001957164
1,552,0.000707511,0.999159336,0.000133219
1,553,0.000663026,0.999130785,0.000206148
1,554,0.002493225,0.044241,0.953265727
1,555,0.941114604,0.056640055,0.002245402
1,556,0.00052254,0.999364674,0.000112813
1,557,0.000440189,0.999403954,0.000155872
1,558,0.000433833,0.999448121,0.000117984
1,559,0.000348466,0.998883069,0.000768475
1,560,0.006276211,0.866568744,0.127155095
1,561,0.007146026,0.001849004,0.991005063
1,562,0.000531005,0.999304533,0.000164498
1,563,0.000386911,0.998760462,0.000852676
1,564,0.017027536,0.935876667,0.047095761
1,565,0.001911267,0.997921288,0.000167506
1,566,0.00114684,0.963621438,0.035231713
1,567,0.000386474,0.999481738,0.000131825
1,568,0.000483116,0.996122062,0.003394833
1,569,0.000548509,0.998936951,0.000514565
1,570,0.000937581,0.040398553,0.958663881
1,571,0.000790206,0.000923652,0.998286188
1,572,0.000527546,0.99935323,0.000119227
1,573,0.000411426,0.999421716,0.000166936
1,574,0.000299553,0.999332368,0.000368009
1,575,0.000951944,0.998934448,0.000113591
1,576,0.000729691,0.999161363,0.000108975
1,577,0.000410644,0.999431551,0.000157732
1,578,0.001083599,0.046316702,0.952599704
1,579,0.000413141,0.999350488,0.000236368
1,580,0.000391365,0.999346673,0.000261982
1,581,0.000454646,0.999420285,0.000125046
1,582,0.000580047,0.999294639,0.000125274
1,583,0.000554816,0.999249756,0.00019542
1,584,0.000682226,0.999168515,0.000149258
1,585,0.000571007,0.99930346,0.00012555
1,586,0.000567779,0.999322176,0.000110053
1,587,0.000704195,0.999180496,0.000115316
1,588,0.000528885,0.99935168,0.000119417
1,589,0.00064094,0.001719498,0.997639656
1,590,0.000523438,0.99860698,0.000869566
1,591,0.000377487,0.999398232,0.000224325
1,592,0.000912517,0.998978257,0.000109202
1,593,0.001881767,0.995233834,0.00288442
1,594,0.000320107,0.999418974,0.000260929
1,595,0.000565714,0.999320149,0.000114118
1,596,0.0007345,0.999147892,0.000117591
1,597,0.000592538,0.999242425,0.000165044
1,598,0.000575357,0.999307632,0.00011702
1,599,0.000914101,0.011993283,0.987092733
1,600,0.000647518,0.999242783,0.000109684
1,601,0.000383842,0.99801302,0.001603067
1,602,0.001052462,0.998808861,0.00013872
1,603,0.000425361,0.999442637,0.000132035
1,604,0.00061536,0.995512903,0.003871739
1,605,0.001960942,0.996592045,0.00144699
1,606,0.001419444,0.163171992,0.835408568
1,607,0.000397929,0.99944526,0.000156795
1,608,0.001343202,0.047740471,0.95091629
1,609,0.001083326,0.002684348,0.996232331
1,610,0.000570908,0.999209404,0.000219619
1,611,0.0003672,0.999454558,0.000178267
1,612,0.000623539,0.999187171,0.000189294
1,613,0.000362342,0.999480188,0.000157557
1,614,0.000485901,0.999395728,0.000118315
1,615,0.000452565,0.998420358,0.001127076
1,616,0.002562205,0.706772149,0.290665686
1,617,0.000518693,0.999227047,0.000254287
1,618,0.003531159,0.065669566,0.930799305
1,619,0.000791421,0.999016643,0.000191872
1,620,0.000432167,0.998633921,0.000933843
1,621,0.002865535,0.942032814,0.055101685
1,622,0.000969891,0.996486902,0.002543196
1,623,0.000732816,0.999150634,0.000116507
1,624,0.000982051,0.021286815,0.977731049
1,625,0.000621663,0.999260843,0.000117436
1,626,0.000459952,0.999424815,0.000115239
1,627,0.00043464,0.998940647,0.000624729
1,628,0.000502505,0.996816933,0.002680573
1,629,0.008119,0.422880799,0.569000244
1,630,0.005699414,0.171388879,0.82291168
1,631,0.002505101,0.760009527,0.237485349
1,632,0.000615033,0.015577566,0.983807385
1,633,0.001763281,0.997914493,0.00032227
1,634,0.00160733,0.72443521,0.273957461
